"id"|"first_name"|"last_name"|"address_1"|"suburb"|"state"|"postcode"|"policy_type"|"claim_date"|"claim_amount"
35381|"Clark"|"Owen"|"P.O. Box 137, 732 Hendrerit. Rd."|"Toowoomba"|"QLD"|4350|"mud"|07/07/15|$49,598.32
35393|"Isaiah"|"Patrick"|"8278 Nullam St."|"Charters Towers"|"QLD"|4820|"mud"|"02/13/2016"|$32,378.33
35405|"Bert"|"Thornton"|"2600 Euismod Street"|"Swan"|"WA"|"#N/A"|"breakage"|"12/28/2014"|$34,310.45
35417|"Porter"|"Morales"|"P.O. Box 570, 9968 Integer St."|"Brisbane"|"QLD"|4000|"flood"|"12/20/2014"|$47,236.62
35429|"Ralph"|"Mays"|"Ap #834-4114 In Ave"|"Mount Isa"|"QLD"|4825|"mud"|"01/20/2016"|$3,017.64
35441|"Richard"|"Cochran"|"P.O. Box 466, 7491 Nec Rd."|"Port Pirie"|"SA"|5540|"theft"|"07/19/2014"|$34,369.91
35453|"Igor"|"Finley"|"Ap #998-7728 Lacus. Rd."|"Melbourne"|"VIC"|3000|"flood"|"05/24/2014"|$46,627.34
35465|"Ezekiel"|"Mcintosh"|"P.O. Box 187, 9851 Aliquet Street"|"Blue Mountains"|"NSW"|"#N/A"|"flood"|08/10/14|$31,061.26
35477|"Kennedy"|"Allison"|"3799 Donec St."|"Armidale"|"NSW"|"#N/A"|"theft"|"08/18/2015"|$31,916.77
35489|"Eagan"|"Warren"|"Ap #786-4702 Quis Avenue"|"Cessnock"|"NSW"|"#N/A"|"flood"|"05/27/2015"|$28,638.65
35501|"Demetrius"|"Hahn"|"Ap #883-4102 Quis Rd."|"Darwin"|"NT"|"#N/A"|"hail"|05/08/15|$15,359.89
35513|"Mark"|"Mejia"|"P.O. Box 676, 5498 Scelerisque Ave"|"Swan Hill"|"VIC"|3585|"breakage"|11/04/15|$27,038.86
35525|"Micah"|"Villarreal"|"8160 Dui St."|"Redlands"|"QLD"|"#N/A"|"theft"|"01/21/2015"|$18,335.57
35537|"Walker"|"Travis"|"P.O. Box 204, 1342 Tellus St."|"Melbourne"|"VIC"|3000|"flood"|"11/18/2014"|$42,515.21
35549|"Wang"|"Booker"|"841-488 At Av."|"Belmont"|"WA"|6104|"hail"|"05/13/2015"|$22,724.36
35561|"Martin"|"Conrad"|"P.O. Box 528, 4881 Fringilla Street"|"Ballarat"|"VIC"|3350|"breakage"|"04/14/2016"|$14,794.98
35573|"Deacon"|"Peterson"|"Ap #686-2990 Aliquam St."|"Cessnock"|"NSW"|"#N/A"|"hail"|"03/24/2016"|$24,070.52
35585|"Marshall"|"Buchanan"|"Ap #930-4659 Sem Street"|"Fremantle"|"WA"|6160|"hail"|11/04/14|$24,530.64
35597|"Fritz"|"Santos"|"P.O. Box 845, 6947 Luctus Av."|"Charters Towers"|"QLD"|4820|"mud"|"10/15/2014"|$11,156.24
35609|"Slade"|"Gomez"|"278-1488 Condimentum. Rd."|"Gladstone"|"QLD"|4680|"flood"|"03/31/2016"|$3,089.83
35621|"Wang"|"Sloan"|"Ap #951-7045 Vel, Av."|"Geelong"|"VIC"|3220|"hail"|"04/15/2015"|$3,151.93
35633|"Zachery"|"Aguirre"|"Ap #736-4064 Dignissim Avenue"|"Albury"|"NSW"|2640|"hail"|"12/31/2015"|$47,273.85
35645|"Geoffrey"|"Vincent"|"1571 Ante Rd."|"Parramatta"|"NSW"|"#N/A"|"hail"|"04/16/2016"|$38,009.88
35657|"Nash"|"Wallace"|"Ap #577-8860 Lacinia Avenue"|"Ararat"|"VIC"|3377|"fire"|11/09/14|$49,973.16
35669|"Zachery"|"Frye"|"2122 Vitae, Road"|"Cockburn"|"WA"|"#N/A"|"hail"|"03/18/2015"|$36,645.36
35681|"Barrett"|"Herring"|"Ap #701-7540 Risus. Avenue"|"Grafton"|"NSW"|2460|"mud"|09/04/15|$44,973.37
35693|"Donovan"|"Mckay"|"P.O. Box 279, 5120 Nulla Rd."|"Geelong"|"VIC"|3220|"hail"|10/07/15|$28,352.82
35705|"Warren"|"Ellis"|"533-5208 Cras Av."|"Victor Harbor"|"SA"|5211|"breakage"|04/02/15|$15,312.56
35717|"Nehru"|"Harding"|"Ap #332-7546 Eget Rd."|"Geelong"|"VIC"|3220|"fire"|03/06/16|$25,458.00
35729|"Tanek"|"Franco"|"P.O. Box 351, 3493 Magna, Avenue"|"Bendigo"|"VIC"|3550|"breakage"|"04/16/2015"|$19,892.83
35741|"Devin"|"Terry"|"521-1233 Hendrerit. Road"|"Victor Harbor"|"SA"|5211|"theft"|07/04/14|$33,688.79
35753|"Clark"|"Chavez"|"1450 Cum St."|"Bendigo"|"VIC"|3550|"fire"|12/11/15|$41,993.14
35765|"Lucian"|"Marsh"|"Ap #986-3708 Mollis Avenue"|"Charters Towers"|"QLD"|4820|"hail"|"04/19/2015"|$12,373.09
35777|"Wesley"|"Wolf"|"849-2442 Donec Avenue"|"Orange"|"NSW"|2800|"flood"|08/08/14|$7,957.58
35789|"Derek"|"Gay"|"P.O. Box 165, 4932 Nec, Street"|"Melbourne"|"VIC"|3000|"fire"|"07/18/2015"|$1,784.58
35801|"Shad"|"Mullins"|"Ap #153-6505 Magna. Rd."|"Frankston"|"VIC"|3199|"theft"|"07/14/2014"|$31,074.28
35813|"Jelani"|"Ayala"|"326-3102 Fringilla Ave"|"Burnie"|"TAS"|7320|"fire"|"05/24/2014"|$3,888.01
35825|"Timon"|"Guzman"|"P.O. Box 782, 6482 Malesuada. Street"|"Warrnambool"|"VIC"|3280|"mud"|"03/29/2016"|$32,987.51
35837|"Nero"|"Wilkinson"|"415-8771 Fringilla Rd."|"Orange"|"NSW"|2800|"breakage"|"10/29/2014"|$17,158.20
35849|"Alden"|"Vaughn"|"3545 Interdum St."|"Moe"|"VIC"|3825|"mud"|"01/25/2015"|$26,400.90
35861|"Quamar"|"Mcneil"|"3757 Lacinia. Avenue"|"Mount Gambier"|"SA"|5290|"mud"|10/06/14|$38,999.11
35873|"Hammett"|"Booth"|"710-5907 Ultricies Ave"|"Wollongong"|"NSW"|2500|"mud"|"09/17/2014"|$41,625.51
35885|"Herman"|"Bowen"|"532-1066 Erat St."|"Bairnsdale"|"VIC"|3875|"mud"|"08/19/2015"|$7,973.45
35897|"Steven"|"Cote"|"Ap #266-2717 Facilisis. Av."|"Liverpool"|"NSW"|"#N/A"|"flood"|"02/15/2015"|$8,164.22
35909|"Felix"|"Mcmillan"|"6383 Donec Avenue"|"Swan Hill"|"VIC"|3585|"fire"|"12/27/2015"|$6,428.00
35921|"Brian"|"Mosley"|"Ap #690-8635 Vulputate, Road"|"Maryborough"|"QLD"|4650|"mud"|"03/27/2016"|$28,364.42
35933|"Thomas"|"Medina"|"8608 Orci, Street"|"Ipswich"|"QLD"|4305|"hail"|01/08/15|$41,482.67
35945|"Theodore"|"Hendricks"|"6826 Fermentum Avenue"|"Port Lincoln"|"SA"|5606|"theft"|"11/16/2015"|$28,625.50
35957|"Asher"|"Knapp"|"Ap #880-4068 Tincidunt Rd."|"Gold Coast"|"QLD"|"#N/A"|"flood"|11/09/15|$6,294.85
35969|"Connor"|"Cardenas"|"Ap #957-8310 Est Av."|"Traralgon"|"VIC"|3844|"breakage"|"02/24/2015"|$33,674.70
35981|"Samuel"|"Gonzalez"|"P.O. Box 937, 1765 Ante. Rd."|"Bayswater"|"WA"|6053|"theft"|04/05/15|$24,474.76
35993|"Xenos"|"Holden"|"P.O. Box 636, 4690 Eget St."|"Benalla"|"VIC"|3671|"theft"|"08/20/2015"|$28,681.96
36005|"Upton"|"Bradley"|"Ap #832-1410 Sagittis Ave"|"Gosnells"|"WA"|6110|"flood"|"04/18/2016"|$23,958.70
36017|"Preston"|"Booth"|"2541 Commodo Av."|"Joondalup"|"WA"|6027|"hail"|07/06/14|$44,647.06
36029|"Colorado"|"Chapman"|"3258 Quam Road"|"Logan City"|"QLD"|"#N/A"|"breakage"|"01/22/2015"|$40,166.22
36041|"Wesley"|"Cameron"|"Ap #673-3217 Mus. Street"|"Frankston"|"VIC"|3199|"theft"|01/02/15|$16,317.11
36053|"Hyatt"|"Hughes"|"Ap #673-7573 Dis Avenue"|"Redlands"|"QLD"|"#N/A"|"fire"|02/06/16|$21,315.67
36065|"Benjamin"|"Le"|"Ap #263-9186 Mollis. Rd."|"South Perth"|"WA"|6151|"mud"|04/12/16|$35,209.06
36077|"Fritz"|"Barrett"|"769-5104 Tellus. Road"|"Shepparton"|"VIC"|3630|"theft"|"05/27/2015"|$23,567.92
36089|"Jackson"|"Kelly"|"865-9934 Sit St."|"Cairns"|"QLD"|4870|"hail"|10/06/14|$22,685.52
36101|"Galvin"|"Schwartz"|"Ap #690-8584 Dictum. Street"|"Goulburn"|"NSW"|2580|"hail"|"02/26/2015"|$36,564.27
36113|"Reece"|"Rosario"|"P.O. Box 516, 3739 Hymenaeos. Street"|"Parramatta"|"NSW"|"#N/A"|"breakage"|03/10/16|$2,853.03
36125|"Gregory"|"Cohen"|"711-4811 Mauris St."|"Palmerston"|"NT"|"#N/A"|"breakage"|12/02/15|$20,227.76
36137|"Wallace"|"Burch"|"320-8495 Etiam Rd."|"Wagga Wagga"|"NSW"|2650|"flood"|"08/28/2015"|$23,264.54
36149|"Beck"|"Wyatt"|"8327 Sapien Street"|"Mildura"|"VIC"|3500|"fire"|02/04/16|$6,049.47
36161|"Igor"|"Crosby"|"5167 Vel, Rd."|"Orange"|"NSW"|2800|"flood"|09/11/15|$22,546.10
36173|"Simon"|"Rosales"|"P.O. Box 809, 5157 Curabitur Rd."|"Newcastle"|"NSW"|"#N/A"|"breakage"|09/06/14|$21,312.22
36185|"Dillon"|"Middleton"|"Ap #325-5651 Nec Rd."|"Moe"|"VIC"|3825|"flood"|"11/25/2014"|$43,964.26
36197|"Finn"|"Hampton"|"346-3494 Aliquet Rd."|"Brisbane"|"QLD"|4000|"flood"|"03/26/2016"|$34,110.71
36209|"Alvin"|"Abbott"|"322-2820 Sociis Road"|"Belmont"|"WA"|6104|"breakage"|03/01/16|$1,034.11
36221|"Burton"|"Good"|"P.O. Box 318, 6783 Fusce Rd."|"Wollongong"|"NSW"|2500|"fire"|09/03/14|$27,024.37
36233|"Trevor"|"Glenn"|"601-3737 Proin Av."|"Victor Harbor"|"SA"|5211|"fire"|"12/29/2014"|$37,741.75
36245|"Raja"|"Phelps"|"Ap #728-9163 Semper Ave"|"Victor Harbor"|"SA"|5211|"fire"|"04/20/2016"|$37,351.33
36257|"Boris"|"Waters"|"730-6861 Blandit. Road"|"Cessnock"|"NSW"|"#N/A"|"breakage"|08/10/14|$28,293.75
36269|"Byron"|"Olson"|"626-6569 Est, Ave"|"Queanbeyan"|"NSW"|2620|"flood"|10/06/15|$9,263.23
36281|"Kyle"|"Terrell"|"P.O. Box 942, 851 Vivamus Av."|"Benalla"|"VIC"|3671|"fire"|"06/27/2015"|$22,721.64
36293|"Julian"|"Mccarty"|"Ap #264-8896 Lacinia. St."|"Wollongong"|"NSW"|2500|"breakage"|05/09/14|$15,144.90
36305|"Edan"|"Pace"|"704-5008 Lectus, Street"|"Melton"|"VIC"|3337|"flood"|"09/26/2015"|$42,115.88
36317|"Philip"|"Long"|"731-4685 Tincidunt Road"|"Orange"|"NSW"|2800|"mud"|"12/26/2015"|$29,801.60
36329|"Otto"|"Glenn"|"119-4521 Pellentesque Avenue"|"Liverpool"|"NSW"|"#N/A"|"theft"|"03/27/2016"|$2,837.38
36341|"Yoshio"|"Kirk"|"747-6735 Id Rd."|"Murray Bridge"|"SA"|5253|"mud"|"03/21/2015"|$25,796.59
36353|"Justin"|"Giles"|"P.O. Box 785, 2201 Purus St."|"Swan Hill"|"VIC"|3585|"breakage"|"11/14/2015"|$8,771.01
36365|"Sylvester"|"Hill"|"Ap #835-962 Lorem, Av."|"Albany"|"WA"|6330|"fire"|04/07/16|$12,728.60
36377|"Elmo"|"Ingram"|"Ap #711-9680 Sed Rd."|"Swan"|"WA"|"#N/A"|"fire"|"10/14/2014"|$24,968.02
36389|"Kennan"|"Dixon"|"Ap #235-2342 Ac St."|"Parramatta"|"NSW"|"#N/A"|"theft"|07/01/15|$10,343.39
36401|"Hashim"|"Hebert"|"P.O. Box 592, 6336 Erat Road"|"Sydney"|"NSW"|"#N/A"|"breakage"|11/09/15|$36,815.01
36413|"Giacomo"|"Mathews"|"Ap #761-2746 Ornare St."|"Hervey Bay"|"QLD"|4655|"hail"|"12/24/2015"|$32,838.98
36425|"Donovan"|"Mathis"|"Ap #662-1225 Ut Ave"|"Mildura"|"VIC"|3500|"mud"|12/01/15|$12,636.60
36437|"Yasir"|"Potts"|"793-6491 Purus. Avenue"|"Broken Hill"|"NSW"|2880|"fire"|"02/26/2016"|$9,035.13
36449|"Bruce"|"Vaughan"|"8616 Pede. Rd."|"Traralgon"|"VIC"|3844|"mud"|04/12/16|$43,485.39
36461|"Clinton"|"French"|"765-6626 Erat St."|"Orange"|"NSW"|2800|"fire"|"11/14/2015"|$20,661.93
36473|"Abdul"|"Dunlap"|"7584 Odio, Ave"|"Port Pirie"|"SA"|5540|"hail"|10/03/15|$47,905.79
36485|"Lester"|"Weeks"|"P.O. Box 907, 5781 Cras Ave"|"Bathurst"|"NSW"|2795|"theft"|07/06/14|$16,389.96
36497|"Harding"|"Day"|"497-725 Ante St."|"Toowoomba"|"QLD"|4350|"mud"|"10/14/2014"|$47,633.64
36509|"Fitzgerald"|"Gilbert"|"P.O. Box 985, 7612 Elementum, St."|"Queanbeyan"|"NSW"|2620|"flood"|12/05/14|$8,671.03
36521|"Bruce"|"Odonnell"|"2221 Rutrum. Ave"|"Subiaco"|"WA"|6008|"theft"|"12/30/2015"|$42,614.15
36533|"Salvador"|"Gonzales"|"P.O. Box 737, 4900 Ante. Avenue"|"Wollongong"|"NSW"|2500|"flood"|"10/13/2014"|$6,303.88
36545|"Rahim"|"Walker"|"166-6234 Ultricies St."|"Bendigo"|"VIC"|3550|"flood"|03/12/16|$21,467.76
36557|"Keith"|"Howell"|"4589 Sed St."|"Melbourne"|"VIC"|3000|"hail"|"12/25/2014"|$25,128.39
36569|"Dane"|"Hill"|"P.O. Box 803, 3090 Sed St."|"Geelong"|"VIC"|3220|"theft"|"03/26/2015"|$6,622.86
36581|"Akeem"|"Terry"|"2158 Velit. Avenue"|"Ararat"|"VIC"|3377|"hail"|03/04/15|$8,858.58
36593|"Palmer"|"Cantrell"|"2826 Sed Road"|"Bundaberg"|"QLD"|4670|"breakage"|01/06/16|$14,651.07
36605|"Jameson"|"Rosa"|"243-342 Et Ave"|"Wangaratta"|"VIC"|3676|"fire"|06/11/15|$29,752.16
36617|"Cairo"|"Small"|"P.O. Box 181, 2777 Vulputate Road"|"Redcliffe"|"QLD"|4020|"breakage"|"05/29/2014"|$28,702.23
36629|"Chaim"|"Puckett"|"P.O. Box 333, 7430 Fermentum Ave"|"Stirling"|"WA"|6021|"theft"|08/09/14|$8,691.62
36641|"Declan"|"Shepard"|"6431 Donec St."|"Orange"|"NSW"|2800|"mud"|"02/16/2016"|$14,431.54
36653|"Ray"|"Rasmussen"|"Ap #613-4050 Risus. Rd."|"Ararat"|"VIC"|3377|"theft"|"06/20/2015"|$47,354.37
36665|"Odysseus"|"Huffman"|"5910 Venenatis Avenue"|"Tamworth"|"NSW"|"#N/A"|"breakage"|"04/25/2016"|$21,317.87
36677|"Jordan"|"Burnett"|"P.O. Box 496, 5300 Tincidunt Rd."|"Ararat"|"VIC"|3377|"fire"|"04/27/2016"|$47,379.09
36689|"Malachi"|"Pate"|"P.O. Box 439, 8041 Fusce Street"|"Darwin"|"NT"|"#N/A"|"breakage"|"03/28/2015"|$16,259.70
36701|"Flynn"|"Cotton"|"823-1306 Vel Ave"|"Mildura"|"VIC"|3500|"hail"|11/10/15|$37,066.39
36713|"Judah"|"Ramirez"|"Ap #609-3617 Sed Rd."|"Wagga Wagga"|"NSW"|2650|"breakage"|"05/23/2014"|$47,430.90
36725|"Ishmael"|"Snyder"|"P.O. Box 756, 6599 Lectus St."|"Ballarat"|"VIC"|3350|"fire"|05/09/14|$25,058.80
36737|"Dean"|"Wheeler"|"442-2713 Proin Rd."|"Swan Hill"|"VIC"|3585|"mud"|02/04/15|$29,764.24
36749|"Brett"|"Oneal"|"307-4763 Velit Rd."|"Adelaide"|"SA"|5000|"theft"|01/08/15|$48,681.75
36761|"Branden"|"Fuller"|"Ap #508-9663 Mus. Road"|"Lithgow"|"NSW"|2790|"fire"|"09/20/2015"|$9,623.58
36773|"George"|"Castro"|"270-909 Ipsum. Ave"|"Kalgoorlie-Boulder"|"WA"|"#N/A"|"fire"|"01/27/2016"|$46,735.75
36785|"Simon"|"Gutierrez"|"P.O. Box 551, 5848 Egestas Rd."|"Wangaratta"|"VIC"|3676|"flood"|06/09/15|$23,965.56
36797|"Peter"|"Bass"|"4776 Ultricies Street"|"Logan City"|"QLD"|"#N/A"|"breakage"|07/04/14|$21,752.09
36809|"Ulric"|"Fisher"|"Ap #306-427 Interdum Street"|"Caloundra"|"QLD"|4551|"fire"|08/04/14|$7,834.74
36821|"Flynn"|"Larsen"|"470-1036 Diam. Ave"|"Ballarat"|"VIC"|3350|"fire"|"11/13/2015"|$7,496.75
36833|"Judah"|"Pollard"|"P.O. Box 286, 3891 Vivamus Street"|"Campbelltown"|"NSW"|2560|"mud"|"05/24/2015"|$26,586.81
36845|"Perry"|"Acosta"|"Ap #678-7331 Ipsum St."|"Shepparton"|"VIC"|3630|"mud"|10/11/15|$19,595.29
36857|"Wyatt"|"Foley"|"Ap #831-3130 Nulla St."|"Grafton"|"NSW"|2460|"breakage"|"03/17/2015"|$4,837.85
36869|"Cyrus"|"Hobbs"|"7623 Vehicula. Av."|"Melton"|"VIC"|3337|"breakage"|09/02/15|$22,880.63
36881|"Craig"|"Yang"|"8092 Neque Road"|"Frankston"|"VIC"|3199|"hail"|02/12/15|$23,560.31
36893|"Ezekiel"|"Emerson"|"189-2179 Metus Street"|"Blue Mountains"|"NSW"|"#N/A"|"mud"|04/11/16|$15,221.44
36905|"Ulysses"|"Estrada"|"Ap #518-8761 Lobortis. St."|"Port Augusta"|"SA"|5700|"theft"|08/12/15|$16,707.28
36917|"Jordan"|"Walters"|"Ap #174-1275 Mi. Av."|"Hervey Bay"|"QLD"|4655|"flood"|"09/24/2014"|$33,468.34
36929|"Nolan"|"Riggs"|"6585 Montes, Avenue"|"Mildura"|"VIC"|3500|"mud"|"04/21/2015"|$4,973.17
36941|"Robert"|"Graham"|"P.O. Box 501, 3586 Enim. Avenue"|"Dubbo"|"NSW"|2830|"flood"|01/11/16|$21,736.86
36953|"Alden"|"Mann"|"4523 Orci, Rd."|"Logan City"|"QLD"|"#N/A"|"theft"|08/08/15|$30,489.70
36965|"Devin"|"Gibson"|"4827 Augue. St."|"Logan City"|"QLD"|"#N/A"|"breakage"|08/01/15|$34,445.05
36977|"Abraham"|"Copeland"|"Ap #331-736 Dis Av."|"Ipswich"|"QLD"|4305|"fire"|10/09/14|$33,678.66
36989|"Merritt"|"Bryan"|"2099 Eu, Rd."|"Adelaide"|"SA"|5000|"fire"|11/02/14|$28,144.56
37001|"Ryder"|"Burns"|"P.O. Box 614, 1738 Fusce Avenue"|"Albury"|"NSW"|2640|"mud"|06/10/15|$27,503.37
37013|"Allistair"|"Drake"|"447-6395 Lobortis Av."|"Armidale"|"NSW"|"#N/A"|"breakage"|"09/18/2014"|$2,451.86
37025|"Hiram"|"Hardin"|"7612 Duis Road"|"Sale"|"VIC"|3850|"hail"|"10/18/2014"|$28,227.75
37037|"Thaddeus"|"Luna"|"P.O. Box 816, 2922 Mauris Street"|"Orange"|"NSW"|2800|"hail"|"02/16/2016"|$1,675.77
37049|"Geoffrey"|"Vaughan"|"P.O. Box 415, 9319 Quisque St."|"Geelong"|"VIC"|3220|"mud"|"07/29/2014"|$33,753.01
37061|"Baxter"|"Owens"|"Ap #362-8047 Penatibus Ave"|"Mount Isa"|"QLD"|4825|"theft"|03/01/16|$8,011.23
37073|"Yasir"|"Matthews"|"P.O. Box 828, 2099 Dui. Rd."|"Redlands"|"QLD"|"#N/A"|"flood"|07/08/14|$45,398.71
37085|"Moses"|"Moran"|"P.O. Box 113, 2944 Aliquet Avenue"|"Wollongong"|"NSW"|2500|"breakage"|"11/29/2015"|$49,266.25
37097|"Garrison"|"Lee"|"6479 A, Rd."|"Queanbeyan"|"NSW"|2620|"breakage"|"07/26/2015"|$24,606.82
37109|"Louis"|"Hall"|"Ap #659-3895 Risus St."|"Palmerston"|"NT"|"#N/A"|"theft"|09/05/14|$15,309.44
37121|"Caesar"|"Mercer"|"2406 Tellus Street"|"Tamworth"|"NSW"|"#N/A"|"breakage"|"06/27/2015"|$21,947.17
37133|"Reese"|"Evans"|"5796 Lorem St."|"Melbourne"|"VIC"|3000|"theft"|"01/22/2015"|$37,079.21
37145|"Ulysses"|"Wolf"|"Ap #292-734 Etiam Ave"|"Shepparton"|"VIC"|3630|"hail"|"04/26/2016"|$8,178.70
37157|"Ronan"|"Bowers"|"Ap #213-5488 Odio Ave"|"Wagga Wagga"|"NSW"|2650|"breakage"|01/07/16|$30,787.23
37169|"Otto"|"Gilmore"|"227-9606 Mauris Avenue"|"Melville"|"WA"|6156|"theft"|03/06/15|$35,425.10
37181|"Blake"|"Odonnell"|"9341 A Rd."|"Redlands"|"QLD"|"#N/A"|"flood"|"06/15/2014"|$8,716.43
37193|"Griffin"|"Gardner"|"9774 Ornare St."|"Rockhampton"|"QLD"|4700|"breakage"|"05/17/2014"|$13,181.27
37205|"Hayes"|"Sutton"|"842-9165 Maecenas Rd."|"Ipswich"|"QLD"|4305|"fire"|"12/28/2014"|$22,235.33
37217|"Herman"|"Coleman"|"Ap #617-9697 Massa. Rd."|"Mount Isa"|"QLD"|4825|"breakage"|"05/26/2014"|$6,294.71
37229|"Emerson"|"Bridges"|"6876 Nulla St."|"Murray Bridge"|"SA"|5253|"mud"|"09/17/2014"|$16,808.85
37241|"Armando"|"Lott"|"Ap #856-5504 Placerat, Rd."|"Frankston"|"VIC"|3199|"breakage"|"10/26/2015"|$47,594.43
37253|"Hunter"|"Lyons"|"7215 Vel Av."|"Dandenong"|"VIC"|3175|"fire"|"07/19/2014"|$4,764.67
37265|"Luke"|"Simon"|"601 Orci, Avenue"|"Whyalla"|"SA"|5600|"theft"|10/06/14|$5,081.00
37277|"Rigel"|"Colon"|"901-6135 Mollis Street"|"Bathurst"|"NSW"|2795|"fire"|"11/17/2015"|$1,508.59
37289|"Axel"|"Hunter"|"Ap #638-9389 Orci, Street"|"Penrith"|"NSW"|2750|"flood"|06/07/15|$43,731.57
37301|"Hunter"|"Stevenson"|"350-7253 Velit Ave"|"Bathurst"|"NSW"|2795|"fire"|03/02/16|$31,997.31
37313|"Howard"|"Puckett"|"590-6329 Elementum Rd."|"Geelong"|"VIC"|3220|"hail"|10/07/15|$15,874.69
37325|"Devin"|"Roach"|"8762 Semper Ave"|"Cessnock"|"NSW"|"#N/A"|"fire"|"02/18/2015"|$13,292.76
37337|"Hu"|"Fulton"|"Ap #859-7179 Luctus. Av."|"Rockingham"|"WA"|6168|"theft"|"03/30/2016"|$7,481.93
37349|"Eaton"|"Alston"|"Ap #900-7832 Dictum Rd."|"Dubbo"|"NSW"|2830|"flood"|"05/22/2014"|$27,603.56
37361|"Caesar"|"Robles"|"Ap #735-517 At Avenue"|"Greater Hobart"|"TAS"|"#N/A"|"theft"|"10/29/2014"|$49,664.19
37373|"Hyatt"|"Hooper"|"428-5344 Et St."|"Adelaide"|"SA"|5000|"hail"|"03/13/2015"|$41,932.66
37385|"Malik"|"Christian"|"Ap #542-8155 Egestas. St."|"Penrith"|"NSW"|2750|"flood"|"09/24/2015"|$23,939.92
37397|"Herman"|"Levy"|"Ap #602-9085 Dignissim Road"|"Ararat"|"VIC"|3377|"fire"|"11/21/2014"|$9,416.94
37409|"Isaac"|"Meyers"|"P.O. Box 428, 213 Suspendisse Rd."|"Queanbeyan"|"NSW"|2620|"fire"|02/03/16|$43,341.39
37421|"Colton"|"Hammond"|"9208 Sociosqu Rd."|"Frankston"|"VIC"|3199|"fire"|"05/18/2014"|$20,683.31
37433|"Fuller"|"Wilkinson"|"P.O. Box 888, 8591 Vel Rd."|"Shepparton"|"VIC"|3630|"fire"|02/08/16|$33,146.46
37445|"Amos"|"Lawson"|"Ap #556-9206 Tristique St."|"Shepparton"|"VIC"|3630|"fire"|"08/22/2014"|$27,237.35
37457|"Kibo"|"Langley"|"8355 Nam St."|"Dubbo"|"NSW"|2830|"theft"|01/10/15|$10,111.82
37469|"Rooney"|"Justice"|"P.O. Box 876, 4347 Magna St."|"Sydney"|"NSW"|"#N/A"|"theft"|"09/16/2014"|$5,895.97
37481|"Myles"|"Mercado"|"4297 Ullamcorper Road"|"Whyalla"|"SA"|5600|"theft"|"07/31/2015"|$34,542.40
37493|"Wang"|"Turner"|"Ap #600-2375 Ut St."|"Canberra"|"ACT"|2600|"hail"|08/02/15|$4,046.20
37505|"Branden"|"Sloan"|"5256 Et Av."|"Albury"|"NSW"|2640|"theft"|"01/28/2016"|$5,724.30
37517|"Troy"|"Montgomery"|"534-7587 At St."|"Gosnells"|"WA"|6110|"flood"|10/12/15|$34,987.51
37529|"Declan"|"Walls"|"P.O. Box 627, 2484 In Street"|"Swan Hill"|"VIC"|3585|"flood"|02/12/15|$32,442.42
37541|"Camden"|"Mack"|"294-3121 Imperdiet St."|"Ararat"|"VIC"|3377|"fire"|08/01/14|$24,033.23
37553|"Chester"|"Mercer"|"P.O. Box 537, 4118 Nec Avenue"|"Melbourne"|"VIC"|3000|"flood"|"12/18/2015"|$15,693.62
37565|"Lane"|"Knapp"|"Ap #805-2702 Suspendisse Ave"|"Bundaberg"|"QLD"|4670|"mud"|02/01/15|$28,985.24
37577|"Joshua"|"Short"|"P.O. Box 469, 836 Iaculis Ave"|"Dubbo"|"NSW"|2830|"theft"|"01/24/2016"|$1,441.98
37589|"Ray"|"Valentine"|"Ap #867-5473 Proin Road"|"Belgrave"|"VIC"|3160|"breakage"|"06/20/2015"|$10,132.89
37601|"Keefe"|"Henderson"|"P.O. Box 482, 3717 Ligula. St."|"Melbourne"|"VIC"|3000|"flood"|"03/20/2016"|$20,097.25
37613|"Zachary"|"Cole"|"P.O. Box 893, 3860 Neque. Road"|"Charters Towers"|"QLD"|4820|"breakage"|"12/24/2015"|$4,209.21
37625|"Talon"|"Whitaker"|"Ap #212-8365 Magna. Avenue"|"Bayswater"|"WA"|6053|"mud"|08/06/15|$19,314.29
37637|"Owen"|"Hebert"|"345-4809 Auctor, Rd."|"Greater Hobart"|"TAS"|"#N/A"|"fire"|"01/23/2016"|$42,458.42
37649|"George"|"Gonzales"|"1230 Blandit Road"|"Hervey Bay"|"QLD"|4655|"flood"|06/04/15|$5,601.07
37661|"Chandler"|"Mack"|"149-2895 Etiam Rd."|"Port Pirie"|"SA"|5540|"mud"|09/07/15|$22,575.01
37673|"Allistair"|"Ford"|"4006 Quam. St."|"Warrnambool"|"VIC"|3280|"fire"|"06/27/2015"|$44,047.63
37685|"Hakeem"|"Perry"|"Ap #574-9422 Iaculis St."|"Adelaide"|"SA"|5000|"breakage"|"12/19/2015"|$29,765.89
37697|"Axel"|"Beck"|"P.O. Box 679, 1188 Mauris Street"|"Bairnsdale"|"VIC"|3875|"theft"|09/03/15|$35,779.41
37709|"Sebastian"|"Peck"|"P.O. Box 681, 1127 Erat Ave"|"Gold Coast"|"QLD"|"#N/A"|"fire"|08/02/14|$28,447.88
37721|"Xanthus"|"Preston"|"Ap #723-2442 Enim. Street"|"Wollongong"|"NSW"|2500|"fire"|"05/25/2014"|$9,315.97
